datetime_clean,demanda_ree_kwh,generacion_total_ree_kwh,renovables_ree_kwh,solar_esios_kwh,eolica_esios_kwh,consumo_casa_datadis_kwh,pvgis_meteo_var_0,pvgis_meteo_var_1,tmed,prec,tmin,tmax,sol,hrMedia,pvgis_prod_media_diaria_kwh,pvgis_prod_media_mensual_kwh
2020-10-10 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-10 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-10 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 07:10:00,,,,,,,,47.0,,,,,,,3.0,92.95
2020-10-11 08:10:00,,,,,,,,40.0,,,,,,,3.0,92.95
2020-10-11 09:10:00,,,,,,,,71.0,,,,,,,3.0,92.95
2020-10-11 10:10:00,,,,,,,,624.01,,,,,,,3.0,92.95
2020-10-11 11:10:00,,,,,,,,697.01,,,,,,,3.0,92.95
2020-10-11 12:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 13:10:00,,,,,,,,649.01,,,,,,,3.0,92.95
2020-10-11 14:10:00,,,,,,,,547.01,,,,,,,3.0,92.95
2020-10-11 15:10:00,,,,,,,,389.01,,,,,,,3.0,92.95
2020-10-11 16:10:00,,,,,,,,202.0,,,,,,,3.0,92.95
2020-10-11 17:10:00,,,,,,,,19.13,,,,,,,3.0,92.95
2020-10-11 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-11 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 07:10:00,,,,,,,,150.0,,,,,,,3.0,92.95
2020-10-12 08:10:00,,,,,,,,340.01,,,,,,,3.0,92.95
2020-10-12 09:10:00,,,,,,,,515.01,,,,,,,3.0,92.95
2020-10-12 10:10:00,,,,,,,,640.01,,,,,,,3.0,92.95
2020-10-12 11:10:00,,,,,,,,707.01,,,,,,,3.0,92.95
2020-10-12 12:10:00,,,,,,,,720.01,,,,,,,3.0,92.95
2020-10-12 13:10:00,,,,,,,,668.01,,,,,,,3.0,92.95
2020-10-12 14:10:00,,,,,,,,551.01,,,,,,,3.0,92.95
2020-10-12 15:10:00,,,,,,,,390.01,,,,,,,3.0,92.95
2020-10-12 16:10:00,,,,,,,,200.0,,,,,,,3.0,92.95
2020-10-12 17:10:00,,,,,,,,17.16,,,,,,,3.0,92.95
2020-10-12 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-12 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 07:10:00,,,,,,,,140.0,,,,,,,3.0,92.95
2020-10-13 08:10:00,,,,,,,,331.01,,,,,,,3.0,92.95
2020-10-13 09:10:00,,,,,,,,500.01,,,,,,,3.0,92.95
2020-10-13 10:10:00,,,,,,,,626.01,,,,,,,3.0,92.95
2020-10-13 11:10:00,,,,,,,,696.01,,,,,,,3.0,92.95
2020-10-13 12:10:00,,,,,,,,704.01,,,,,,,3.0,92.95
2020-10-13 13:10:00,,,,,,,,653.01,,,,,,,3.0,92.95
2020-10-13 14:10:00,,,,,,,,534.01,,,,,,,3.0,92.95
2020-10-13 15:10:00,,,,,,,,379.01,,,,,,,3.0,92.95
2020-10-13 16:10:00,,,,,,,,143.0,,,,,,,3.0,92.95
2020-10-13 17:10:00,,,,,,,,5.0,,,,,,,3.0,92.95
2020-10-13 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-13 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 07:10:00,,,,,,,,90.0,,,,,,,3.0,92.95
2020-10-14 08:10:00,,,,,,,,253.0,,,,,,,3.0,92.95
2020-10-14 09:10:00,,,,,,,,332.0,,,,,,,3.0,92.95
2020-10-14 10:10:00,,,,,,,,535.01,,,,,,,3.0,92.95
2020-10-14 11:10:00,,,,,,,,603.01,,,,,,,3.0,92.95
2020-10-14 12:10:00,,,,,,,,625.01,,,,,,,3.0,92.95
2020-10-14 13:10:00,,,,,,,,631.01,,,,,,,3.0,92.95
2020-10-14 14:10:00,,,,,,,,514.01,,,,,,,3.0,92.95
2020-10-14 15:10:00,,,,,,,,367.01,,,,,,,3.0,92.95
2020-10-14 16:10:00,,,,,,,,180.0,,,,,,,3.0,92.95
2020-10-14 17:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-14 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 07:10:00,,,,,,,,138.0,,,,,,,3.0,92.95
2020-10-15 08:10:00,,,,,,,,329.01,,,,,,,3.0,92.95
2020-10-15 09:10:00,,,,,,,,500.01,,,,,,,3.0,92.95
2020-10-15 10:10:00,,,,,,,,633.01,,,,,,,3.0,92.95
2020-10-15 11:10:00,,,,,,,,697.01,,,,,,,3.0,92.95
2020-10-15 12:10:00,,,,,,,,716.01,,,,,,,3.0,92.95
2020-10-15 13:10:00,,,,,,,,653.01,,,,,,,3.0,92.95
2020-10-15 14:10:00,,,,,,,,536.01,,,,,,,3.0,92.95
2020-10-15 15:10:00,,,,,,,,377.01,,,,,,,3.0,92.95
2020-10-15 16:10:00,,,,,,,,185.0,,,,,,,3.0,92.95
2020-10-15 17:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-15 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 07:10:00,,,,,,,,137.0,,,,,,,3.0,92.95
2020-10-16 08:10:00,,,,,,,,327.01,,,,,,,3.0,92.95
2020-10-16 09:10:00,,,,,,,,498.01,,,,,,,3.0,92.95
2020-10-16 10:10:00,,,,,,,,628.01,,,,,,,3.0,92.95
2020-10-16 11:10:00,,,,,,,,696.01,,,,,,,3.0,92.95
2020-10-16 12:10:00,,,,,,,,700.01,,,,,,,3.0,92.95
2020-10-16 13:10:00,,,,,,,,647.01,,,,,,,3.0,92.95
2020-10-16 14:10:00,,,,,,,,533.01,,,,,,,3.0,92.95
2020-10-16 15:10:00,,,,,,,,372.01,,,,,,,3.0,92.95
2020-10-16 16:10:00,,,,,,,,181.0,,,,,,,3.0,92.95
2020-10-16 17:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-16 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 07:10:00,,,,,,,,129.0,,,,,,,3.0,92.95
2020-10-17 08:10:00,,,,,,,,318.01,,,,,,,3.0,92.95
2020-10-17 09:10:00,,,,,,,,489.01,,,,,,,3.0,92.95
2020-10-17 10:10:00,,,,,,,,614.01,,,,,,,3.0,92.95
2020-10-17 11:10:00,,,,,,,,684.01,,,,,,,3.0,92.95
2020-10-17 12:10:00,,,,,,,,684.01,,,,,,,3.0,92.95
2020-10-17 13:10:00,,,,,,,,549.01,,,,,,,3.0,92.95
2020-10-17 14:10:00,,,,,,,,516.01,,,,,,,3.0,92.95
2020-10-17 15:10:00,,,,,,,,298.0,,,,,,,3.0,92.95
2020-10-17 16:10:00,,,,,,,,136.0,,,,,,,3.0,92.95
2020-10-17 17:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-17 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 07:10:00,,,,,,,,121.0,,,,,,,3.0,92.95
2020-10-18 08:10:00,,,,,,,,283.0,,,,,,,3.0,92.95
2020-10-18 09:10:00,,,,,,,,453.01,,,,,,,3.0,92.95
2020-10-18 10:10:00,,,,,,,,583.01,,,,,,,3.0,92.95
2020-10-18 11:10:00,,,,,,,,661.01,,,,,,,3.0,92.95
2020-10-18 12:10:00,,,,,,,,679.01,,,,,,,3.0,92.95
2020-10-18 13:10:00,,,,,,,,617.01,,,,,,,3.0,92.95
2020-10-18 14:10:00,,,,,,,,506.01,,,,,,,3.0,92.95
2020-10-18 15:10:00,,,,,,,,344.01,,,,,,,3.0,92.95
2020-10-18 16:10:00,,,,,,,,150.0,,,,,,,3.0,92.95
2020-10-18 17:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-18 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 07:10:00,,,,,,,,119.0,,,,,,,3.0,92.95
2020-10-19 08:10:00,,,,,,,,304.01,,,,,,,3.0,92.95
2020-10-19 09:10:00,,,,,,,,470.01,,,,,,,3.0,92.95
2020-10-19 10:10:00,,,,,,,,592.01,,,,,,,3.0,92.95
2020-10-19 11:10:00,,,,,,,,664.01,,,,,,,3.0,92.95
2020-10-19 12:10:00,,,,,,,,671.01,,,,,,,3.0,92.95
2020-10-19 13:10:00,,,,,,,,609.01,,,,,,,3.0,92.95
2020-10-19 14:10:00,,,,,,,,498.01,,,,,,,3.0,92.95
2020-10-19 15:10:00,,,,,,,,342.01,,,,,,,3.0,92.95
2020-10-19 16:10:00,,,,,,,,156.0,,,,,,,3.0,92.95
2020-10-19 17:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-19 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 07:10:00,,,,,,,,103.0,,,,,,,3.0,92.95
2020-10-20 08:10:00,,,,,,,,251.0,,,,,,,3.0,92.95
2020-10-20 09:10:00,,,,,,,,401.01,,,,,,,3.0,92.95
2020-10-20 10:10:00,,,,,,,,545.01,,,,,,,3.0,92.95
2020-10-20 11:10:00,,,,,,,,560.01,,,,,,,3.0,92.95
2020-10-20 12:10:00,,,,,,,,621.01,,,,,,,3.0,92.95
2020-10-20 13:10:00,,,,,,,,509.01,,,,,,,3.0,92.95
2020-10-20 14:10:00,,,,,,,,266.0,,,,,,,3.0,92.95
2020-10-20 15:10:00,,,,,,,,235.0,,,,,,,3.0,92.95
2020-10-20 16:10:00,,,,,,,,76.0,,,,,,,3.0,92.95
2020-10-20 17:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-20 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 07:10:00,,,,,,,,95.0,,,,,,,3.0,92.95
2020-10-21 08:10:00,,,,,,,,288.01,,,,,,,3.0,92.95
2020-10-21 09:10:00,,,,,,,,447.01,,,,,,,3.0,92.95
2020-10-21 10:10:00,,,,,,,,576.01,,,,,,,3.0,92.95
2020-10-21 11:10:00,,,,,,,,584.01,,,,,,,3.0,92.95
2020-10-21 12:10:00,,,,,,,,586.01,,,,,,,3.0,92.95
2020-10-21 13:10:00,,,,,,,,498.01,,,,,,,3.0,92.95
2020-10-21 14:10:00,,,,,,,,455.01,,,,,,,3.0,92.95
2020-10-21 15:10:00,,,,,,,,258.0,,,,,,,3.0,92.95
2020-10-21 16:10:00,,,,,,,,62.0,,,,,,,3.0,92.95
2020-10-21 17:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-21 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 07:10:00,,,,,,,,70.0,,,,,,,3.0,92.95
2020-10-22 08:10:00,,,,,,,,145.0,,,,,,,3.0,92.95
2020-10-22 09:10:00,,,,,,,,63.0,,,,,,,3.0,92.95
2020-10-22 10:10:00,,,,,,,,140.0,,,,,,,3.0,92.95
2020-10-22 11:10:00,,,,,,,,96.0,,,,,,,3.0,92.95
2020-10-22 12:10:00,,,,,,,,165.0,,,,,,,3.0,92.95
2020-10-22 13:10:00,,,,,,,,118.0,,,,,,,3.0,92.95
2020-10-22 14:10:00,,,,,,,,130.0,,,,,,,3.0,92.95
2020-10-22 15:10:00,,,,,,,,89.0,,,,,,,3.0,92.95
2020-10-22 16:10:00,,,,,,,,54.0,,,,,,,3.0,92.95
2020-10-22 17:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-22 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 07:10:00,,,,,,,,94.0,,,,,,,3.0,92.95
2020-10-23 08:10:00,,,,,,,,236.0,,,,,,,3.0,92.95
2020-10-23 09:10:00,,,,,,,,385.01,,,,,,,3.0,92.95
2020-10-23 10:10:00,,,,,,,,564.01,,,,,,,3.0,92.95
2020-10-23 11:10:00,,,,,,,,592.01,,,,,,,3.0,92.95
2020-10-23 12:10:00,,,,,,,,524.01,,,,,,,3.0,92.95
2020-10-23 13:10:00,,,,,,,,466.01,,,,,,,3.0,92.95
2020-10-23 14:10:00,,,,,,,,438.01,,,,,,,3.0,92.95
2020-10-23 15:10:00,,,,,,,,199.0,,,,,,,3.0,92.95
2020-10-23 16:10:00,,,,,,,,95.0,,,,,,,3.0,92.95
2020-10-23 17:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-23 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 07:10:00,,,,,,,,104.0,,,,,,,3.0,92.95
2020-10-24 08:10:00,,,,,,,,286.01,,,,,,,3.0,92.95
2020-10-24 09:10:00,,,,,,,,448.01,,,,,,,3.0,92.95
2020-10-24 10:10:00,,,,,,,,575.01,,,,,,,3.0,92.95
2020-10-24 11:10:00,,,,,,,,643.01,,,,,,,3.0,92.95
2020-10-24 12:10:00,,,,,,,,649.01,,,,,,,3.0,92.95
2020-10-24 13:10:00,,,,,,,,583.01,,,,,,,3.0,92.95
2020-10-24 14:10:00,,,,,,,,481.01,,,,,,,3.0,92.95
2020-10-24 15:10:00,,,,,,,,322.01,,,,,,,3.0,92.95
2020-10-24 16:10:00,,,,,,,,138.0,,,,,,,3.0,92.95
2020-10-24 17:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-24 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 07:10:00,,,,,,,,98.0,,,,,,,3.0,92.95
2020-10-25 08:10:00,,,,,,,,276.01,,,,,,,3.0,92.95
2020-10-25 09:10:00,,,,,,,,439.01,,,,,,,3.0,92.95
2020-10-25 10:10:00,,,,,,,,565.01,,,,,,,3.0,92.95
2020-10-25 11:10:00,,,,,,,,625.01,,,,,,,3.0,92.95
2020-10-25 12:10:00,,,,,,,,627.01,,,,,,,3.0,92.95
2020-10-25 13:10:00,,,,,,,,579.01,,,,,,,3.0,92.95
2020-10-25 14:10:00,,,,,,,,468.01,,,,,,,3.0,92.95
2020-10-25 15:10:00,,,,,,,,311.01,,,,,,,3.0,92.95
2020-10-25 16:10:00,,,,,,,,132.0,,,,,,,3.0,92.95
2020-10-25 17:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-25 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-26 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
